Itearations;Unique samples;Sample length;Map size;MSE
50;45;4;16;0.140545634
50;45;4;18;0.167840913
50;45;4;20;0.178645089
50;45;5;2;0.335944281
50;45;5;4;0.291518569
50;45;5;6;0.256723234
50;45;5;8;0.264974305
50;45;5;10;0.261533422
50;45;5;12;0.249600055
50;45;5;14;0.252952622
50;45;5;16;0.227570874
50;45;5;18;0.233954839
50;45;5;20;0.241340222
50;45;6;2;0.504004622
50;45;6;4;0.39343807
50;45;6;6;0.350099731
50;45;6;8;0.357187962
50;45;6;10;0.353106828
50;45;6;12;0.32253663
50;45;6;14;0.316819108
50;45;6;16;0.314412566
50;45;6;18;0.298163191
50;45;6;20;0.381850155
50;45;7;2;0.626611946
50;45;7;4;0.55248311
50;45;7;6;0.4490529
50;45;7;8;0.410528596
50;45;7;10;0.45009175
50;45;7;12;0.419157294
50;45;7;14;0.424515142
50;45;7;16;0.373715145
50;45;7;18;0.382316414
50;45;7;20;0.391306111
50;45;8;2;0.743434588
50;45;8;4;0.615892079
50;45;8;6;0.556913001
50;45;8;8;0.52232797
50;45;8;10;0.471318892
50;45;8;12;0.485029517
50;45;8;14;0.463517404
50;45;8;16;0.47122887
50;45;8;18;0.492179107
50;45;8;20;0.465683674
50;45;9;2;0.813782311
50;45;9;4;0.71288969
50;45;9;6;0.635888467
50;45;9;8;0.586105316
50;45;9;10;0.59570183
50;45;9;12;0.584715182
50;45;9;14;0.576602688
50;45;9;16;0.554286763
50;45;9;18;0.656757433
50;45;9;20;0.531563942
50;45;10;2;0.963649689
50;45;10;4;0.799302808
50;45;10;6;0.716355986
50;45;10;8;0.699233179
50;45;10;10;0.638203364
50;45;10;12;0.624779015
50;45;10;14;0.689751557
50;45;10;16;0.662348651
50;45;10;18;0.656780578
50;45;10;20;0.663046026
50;50;1;2;0.027480004
50;50;1;4;0.00690948
50;50;1;6;0.008422337
50;50;1;8;0.007629282
50;50;1;10;0.013259498
50;50;1;12;0.005896937
50;50;1;14;0.016197394
50;50;1;16;0.017635784
50;50;1;18;0.001584465
50;50;1;20;0.005705115
50;50;2;2;0.119035922
50;50;2;4;0.054154805
50;50;2;6;0.040192902
50;50;2;8;0.054768742
50;50;2;10;0.035589629
50;50;2;12;0.047544007
50;50;2;14;0.035816749
50;50;2;16;0.01986362
50;50;2;18;0.044215561
50;50;2;20;0.028957328
50;50;3;2;0.207355579
50;50;3;4;0.141852111
50;50;3;6;0.107091534
50;50;3;8;0.095495478
50;50;3;10;0.083695907
50;50;3;12;0.099422077
50;50;3;14;0.090836857
50;50;3;16;0.10819577
50;50;3;18;0.094042188
50;50;3;20;0.079210423
50;50;4;2;0.306407853
50;50;4;4;0.21732231
50;50;4;6;0.204176551
50;50;4;8;0.172120698
50;50;4;10;0.204489227
50;50;4;12;0.162138647
50;50;4;14;0.172422506
50;50;4;16;0.168668298
50;50;4;18;0.168520457
50;50;4;20;0.154925568
50;50;5;2;0.39068431
50;50;5;4;0.306975365
50;50;5;6;0.273821592
50;50;5;8;0.273457691
50;50;5;10;0.24312604
50;50;5;12;0.269252839
50;50;5;14;0.223496829
50;50;5;16;0.267932012
50;50;5;18;0.253335138
50;50;5;20;0.251539853
50;50;6;2;0.490610113
50;50;6;4;0.400840539
50;50;6;6;0.365097892
50;50;6;8;0.365925251
50;50;6;10;0.334520244
50;50;6;12;0.368101471
50;50;6;14;0.28738083
50;50;6;16;0.307051844
50;50;6;18;0.300823146
50;50;6;20;0.302026793
50;50;7;2;0.693505753
50;50;7;4;0.475609329
50;50;7;6;0.440603023
50;50;7;8;0.515110737
50;50;7;10;0.475721744
50;50;7;12;0.385283403
50;50;7;14;0.429317317
50;50;7;16;0.405070856
50;50;7;18;0.415598992
50;50;7;20;0.411480038
50;50;8;2;0.844607279
50;50;8;4;0.65628814
50;50;8;6;0.586278957
50;50;8;8;0.538359811
50;50;8;10;0.55186277
50;50;8;12;0.528923308
50;50;8;14;0.550012801
50;50;8;16;0.512578065
50;50;8;18;0.482047883
50;50;8;20;0.46177654
50;50;9;2;0.82145463
50;50;9;4;0.654384481
50;50;9;6;0.624263371
50;50;9;8;0.616229993
50;50;9;10;0.606547634
50;50;9;12;0.541094829
50;50;9;14;0.567114357
50;50;9;16;0.597289178
50;50;9;18;0.580085778
50;50;9;20;0.561532188
50;50;10;2;1.02190879
50;50;10;4;0.817642968
50;50;10;6;0.800731736
50;50;10;8;0.727377203
50;50;10;10;0.68942641
50;50;10;12;0.731949731
50;50;10;14;0.662754525
50;50;10;16;0.659928879
50;50;10;18;0.649486041
50;50;10;20;0.701072133
60;5;1;2;0.01064498
60;5;1;4;3.59E-04
60;5;1;6;2.09E-04
60;5;1;8;0.00171564
60;5;1;10;1.78E-04
60;5;1;12;2.75E-05
60;5;1;14;0
60;5;1;16;6.06E-07
60;5;1;18;0
60;5;1;20;2.50E-07
60;5;2;2;0.093789762
60;5;2;4;0.011423753
60;5;2;6;8.00E-04
60;5;2;8;0.005213272
60;5;2;10;8.19E-04
60;5;2;12;0.004078507
60;5;2;14;0
60;5;2;16;0.001061661
60;5;2;18;2.43E-07
60;5;2;20;0
60;5;3;2;0.121834354
60;5;3;4;0.014476017
60;5;3;6;0.006140781
60;5;3;8;0.008572007
60;5;3;10;0.008532466
60;5;3;12;0
60;5;3;14;0.007853995
60;5;3;16;0.007192355
60;5;3;18;0.001160097
60;5;3;20;0.003131259
60;5;4;2;0.134911668
60;5;4;4;0.029288728
60;5;4;6;0.013940344
60;5;4;8;0.020572797
60;5;4;10;0.00277426
60;5;4;12;0.00368097
60;5;4;14;0
60;5;4;16;0.003045552
60;5;4;18;0.003889235
60;5;4;20;0.001709399
60;5;5;2;0.11556811
60;5;5;4;0.058705305
60;5;5;6;0.042010638
60;5;5;8;0.014724917
60;5;5;10;0.012433265
60;5;5;12;0.008277389
60;5;5;14;0
60;5;5;16;0.029760464
60;5;5;18;0.004738024
60;5;5;20;0
60;5;6;2;0.229309004
60;5;6;4;0.029737073
60;5;6;6;0.035156248
60;5;6;8;0.016559364
60;5;6;10;0.012605167
60;5;6;12;0.007552275
60;5;6;14;0.001461522
60;5;6;16;0.020330327
60;5;6;18;1.42E-06
60;5;6;20;0.015404966
60;5;7;2;0.373921998
60;5;7;4;0.100948278
60;5;7;6;0.023717507
60;5;7;8;0.020607985
60;5;7;10;0.010910878
60;5;7;12;0
60;5;7;14;0.006615818
60;5;7;16;0.027302156
60;5;7;18;0
60;5;7;20;0.014748774
60;5;8;2;0.310635494
60;5;8;4;0.07974477
60;5;8;6;0.078882414
60;5;8;8;0.049186628
60;5;8;10;0.018156437
60;5;8;12;0.017954238
60;5;8;14;0.021831674
60;5;8;16;0.031057953
60;5;8;18;0.027890732
60;5;8;20;0
60;5;9;2;0.353770156
60;5;9;4;0.113363004
60;5;9;6;0.084092352
60;5;9;8;0.00488969
60;5;9;10;0.021660355
60;5;9;12;0.042108333
60;5;9;14;0
60;5;9;16;0.025390787
60;5;9;18;0.041519135
60;5;9;20;0.015334235
60;5;10;2;0.50977359
60;5;10;4;0.113004954
60;5;10;6;0.05256505
60;5;10;8;0.054503698
60;5;10;10;0.032330699
60;5;10;12;0.031932544
60;5;10;14;0
60;5;10;16;0
60;5;10;18;0.043853186
60;5;10;20;4.67E-07
60;10;1;2;0.043113611
60;10;1;4;0.003537742
60;10;1;6;0.008399555
60;10;1;8;0.013589121
60;10;1;10;0.002263712
60;10;1;12;0.00305873
60;10;1;14;5.88E-04
60;10;1;16;0.001639912
60;10;1;18;0.004850057
60;10;1;20;0.003006432
60;10;2;2;0.087735213
60;10;2;4;0.041016197
60;10;2;6;0.022013115
60;10;2;8;0.019492744
60;10;2;10;0.017986295
60;10;2;12;0.017016535
60;10;2;14;0.008224534
60;10;2;16;0.011376575
60;10;2;18;0.009406495
60;10;2;20;0.014909506
60;10;3;2;0.151320147
60;10;3;4;0.062449402
60;10;3;6;0.049875609
60;10;3;8;0.035625963
60;10;3;10;0.041023091
60;10;3;12;0.035733973
60;10;3;14;0.03047622
60;10;3;16;0.01697882
60;10;3;18;0.02588654
60;10;3;20;0.0251937
60;10;4;2;0.230882229
60;10;4;4;0.132660103
60;10;4;6;0.080512519
60;10;4;8;0.066505729
60;10;4;10;0.098118813
60;10;4;12;0.065156864
60;10;4;14;0.06392754
60;10;4;16;0.04494159
60;10;4;18;0.054091124
60;10;4;20;0.078956896
60;10;5;2;0.326103515
60;10;5;4;0.184828355
60;10;5;6;0.119601585
60;10;5;8;0.103644173
60;10;5;10;0.081648218
60;10;5;12;0.080907888
60;10;5;14;0.069206438
60;10;5;16;0.063377398
60;10;5;18;0.082540226
60;10;5;20;0.071394602
60;10;6;2;0.380071866
60;10;6;4;0.23196776
60;10;6;6;0.215702361
60;10;6;8;0.148847186
60;10;6;10;0.142377342
60;10;6;12;0.119407804
60;10;6;14;0.118740113
60;10;6;16;0.102709545
60;10;6;18;0.11858355
60;10;6;20;0.119192253
60;10;7;2;0.459747256
60;10;7;4;0.303172614
60;10;7;6;0.193400526
60;10;7;8;0.1506166
60;10;7;10;0.177947875
60;10;7;12;0.166596937
60;10;7;14;0.18521799
60;10;7;16;0.139655091
60;10;7;18;0.155491368
60;10;7;20;0.138821047
60;10;8;2;0.496474125
60;10;8;4;0.383142988
60;10;8;6;0.319893801
60;10;8;8;0.256250021
60;10;8;10;0.257697454
60;10;8;12;0.22179939
60;10;8;14;0.201432426
60;10;8;16;0.140134663
60;10;8;18;0.18934464
60;10;8;20;0.162946153
60;10;9;2;0.654136887
60;10;9;4;0.441216704
60;10;9;6;0.37400236
60;10;9;8;0.246241438
60;10;9;10;0.241919844
60;10;9;12;0.240698917
60;10;9;14;0.193237925
60;10;9;16;0.231138966
60;10;9;18;0.202527949
60;10;9;20;0.230713119
60;10;10;2;0.668835943
60;10;10;4;0.401582932
60;10;10;6;0.406138167
60;10;10;8;0.354623573
60;10;10;10;0.361183392
60;10;10;12;0.31708946
60;10;10;14;0.234351391
60;10;10;16;0.242883274
60;10;10;18;0.237719976
60;10;10;20;0.215534367
60;15;1;2;0.021488124
60;15;1;4;0.005383025
60;15;1;6;0.004840828
60;15;1;8;0.003349484
60;15;1;10;0.00418589
60;15;1;12;8.35E-04
60;15;1;14;0.002061451
60;15;1;16;0.003032013
60;15;1;18;0.009480044
60;15;1;20;0.006658836
60;15;2;2;0.076538947
60;15;2;4;0.053166132
60;15;2;6;0.028789545
60;15;2;8;0.02601797
60;15;2;10;0.018298141
60;15;2;12;0.01478307
60;15;2;14;0.028872283
60;15;2;16;0.013769067
60;15;2;18;0.028782692
60;15;2;20;0.018399668
60;15;3;2;0.187805213
60;15;3;4;0.090539224
60;15;3;6;0.082305393
60;15;3;8;0.059691529
60;15;3;10;0.05609729
60;15;3;12;0.07169493
60;15;3;14;0.04812811
60;15;3;16;0.041649146
60;15;3;18;0.055418925
60;15;3;20;0.069998028
60;15;4;2;0.300329711
60;15;4;4;0.225271338
60;15;4;6;0.133575743
60;15;4;8;0.134842851
60;15;4;10;0.127924045
60;15;4;12;0.122523052
60;15;4;14;0.096621885
60;15;4;16;0.098772741
60;15;4;18;0.075540854
60;15;4;20;0.091825839
60;15;5;2;0.310314102
60;15;5;4;0.244129673
60;15;5;6;0.224092828
60;15;5;8;0.146178549
60;15;5;10;0.180252742
60;15;5;12;0.173581922
60;15;5;14;0.15491483
60;15;5;16;0.144132817
60;15;5;18;0.125530721
60;15;5;20;0.144547917
60;15;6;2;0.365842512
60;15;6;4;0.282063906
60;15;6;6;0.287449131
60;15;6;8;0.270408793
60;15;6;10;0.21685915
60;15;6;12;0.223049463
60;15;6;14;0.210832615
60;15;6;16;0.192208095
60;15;6;18;0.217692189
60;15;6;20;0.176973885
60;15;7;2;0.440735519
60;15;7;4;0.348375994
60;15;7;6;0.37607503
60;15;7;8;0.304431225
60;15;7;10;0.248253992
60;15;7;12;0.254089951
60;15;7;14;0.239954963
60;15;7;16;0.233785907
60;15;7;18;0.245266806
60;15;7;20;0.257657685
60;15;8;2;0.617968898
60;15;8;4;0.405873909
60;15;8;6;0.372213889
60;15;8;8;0.358103852
60;15;8;10;0.378516852
60;15;8;12;0.329181199
60;15;8;14;0.347168066
60;15;8;16;0.318071519
60;15;8;18;0.294838189
60;15;8;20;0.276034366
60;15;9;2;0.773104234
60;15;9;4;0.53012136
60;15;9;6;0.467827279
60;15;9;8;0.446442094
60;15;9;10;0.443060727
60;15;9;12;0.446255423
60;15;9;14;0.41564068
60;15;9;16;0.330631318
60;15;9;18;0.36997603
60;15;9;20;0.43360856
60;15;10;2;0.873781896
60;15;10;4;0.616417637
60;15;10;6;0.558654907
60;15;10;8;0.513690094
60;15;10;10;0.523310822
60;15;10;12;0.467345125
60;15;10;14;0.429511918
60;15;10;16;0.461335767
60;15;10;18;0.440858203
60;15;10;20;0.423995899
60;20;1;2;0.022455744
60;20;1;4;0.005880606
60;20;1;6;0.005796195
60;20;1;8;0.003900474
60;20;1;10;0.010908434
60;20;1;12;0.010668386
60;20;1;14;0.003152001
60;20;1;16;0.004543118
60;20;1;18;0.013948317
60;20;1;20;0.002127963
60;20;2;2;0.11527991
60;20;2;4;0.039757092
60;20;2;6;0.028904656
60;20;2;8;0.027330814
60;20;2;10;0.026476184
60;20;2;12;0.022523661
60;20;2;14;0.026659256
60;20;2;16;0.017162041
60;20;2;18;0.025959487
60;20;2;20;0.033938496
60;20;3;2;0.182848425
60;20;3;4;0.117018003
60;20;3;6;0.073339568
60;20;3;8;0.080942815
60;20;3;10;0.084219069
60;20;3;12;0.075279075
60;20;3;14;0.078587736
60;20;3;16;0.052238828
60;20;3;18;0.092373682
60;20;3;20;0.052750133
60;20;4;2;0.267512106
60;20;4;4;0.178834555
60;20;4;6;0.185244808
60;20;4;8;0.153100094
60;20;4;10;0.167970877
60;20;4;12;0.102859309
60;20;4;14;0.111379793
60;20;4;16;0.117581883
60;20;4;18;0.130574587
60;20;4;20;0.117147311
60;20;5;2;0.388090544
60;20;5;4;0.261043092
60;20;5;6;0.25275804
60;20;5;8;0.225710007
60;20;5;10;0.220198759
60;20;5;12;0.223134995
60;20;5;14;0.191932593
60;20;5;16;0.17448113
60;20;5;18;0.183742419
60;20;5;20;0.167575974
60;20;6;2;0.43178167
60;20;6;4;0.319412706
60;20;6;6;0.275478464
60;20;6;8;0.250360171
60;20;6;10;0.269210032
60;20;6;12;0.24198045
60;20;6;14;0.243164875
60;20;6;16;0.307510617
60;20;6;18;0.27384882
60;20;6;20;0.296351501
60;20;7;2;0.590347024
60;20;7;4;0.421967684
60;20;7;6;0.444808073
60;20;7;8;0.378848172
60;20;7;10;0.30443324
60;20;7;12;0.305438171
60;20;7;14;0.322473469
60;20;7;16;0.337442416
60;20;7;18;0.357236693
60;20;7;20;0.305096719
60;20;8;2;0.68317977
60;20;8;4;0.571674752
60;20;8;6;0.445787072
60;20;8;8;0.373256907
60;20;8;10;0.379171201
60;20;8;12;0.370706441
60;20;8;14;0.463108619
60;20;8;16;0.434747773
60;20;8;18;0.371822492
60;20;8;20;0.374433651
60;20;9;2;0.723217428
60;20;9;4;0.672640661
60;20;9;6;0.557395795
60;20;9;8;0.497755055
60;20;9;10;0.511784414
60;20;9;12;0.469309885
60;20;9;14;0.473431784
60;20;9;16;0.443165309
60;20;9;18;0.435039079
60;20;9;20;0.455356157
60;20;10;2;0.883126184
60;20;10;4;0.628039297
60;20;10;6;0.630104739
60;20;10;8;0.635740166
60;20;10;10;0.576950774
60;20;10;12;0.586303975
60;20;10;14;0.571545341
60;20;10;16;0.541967743
60;20;10;18;0.462657892
60;20;10;20;0.462420133
60;25;1;2;0.024649192
60;25;1;4;0.008470459
60;25;1;6;0.007725719
60;25;1;8;0.006486673
60;25;1;10;0.010598528
60;25;1;12;0.001499534
60;25;1;14;0.005172651
60;25;1;16;0.004952196
60;25;1;18;0.003806214
60;25;1;20;0.01375114
60;25;2;2;0.084019168
60;25;2;4;0.049621176
60;25;2;6;0.038596013
60;25;2;8;0.042227268
60;25;2;10;0.036440479
60;25;2;12;0.035313172
60;25;2;14;0.023472152
60;25;2;16;0.016200922
60;25;2;18;0.030483558
60;25;2;20;0.031606041
60;25;3;2;0.155616087
60;25;3;4;0.13729888
60;25;3;6;0.110257767
60;25;3;8;0.091559416
60;25;3;10;0.091789396
60;25;3;12;0.083410198
60;25;3;14;0.085653687
60;25;3;16;0.079087942
60;25;3;18;0.064214968
60;25;3;20;0.086835762
60;25;4;2;0.331625346
60;25;4;4;0.18471704
60;25;4;6;0.174667742
60;25;4;8;0.146030871
60;25;4;10;0.14353254
60;25;4;12;0.150211854
60;25;4;14;0.118078692
60;25;4;16;0.152309924
60;25;4;18;0.160761487
60;25;4;20;0.110727842
60;25;5;2;0.413243447
60;25;5;4;0.273829399
60;25;5;6;0.210700052
60;25;5;8;0.234628098
60;25;5;10;0.20059421
60;25;5;12;0.241596771
60;25;5;14;0.20790829
60;25;5;16;0.181530372
60;25;5;18;0.203567563
60;25;5;20;0.176806143
60;25;6;2;0.481683723
60;25;6;4;0.36033171
60;25;6;6;0.341132901
60;25;6;8;0.287989883
60;25;6;10;0.283564206
60;25;6;12;0.298252098
60;25;6;14;0.29560831
60;25;6;16;0.27925101
60;25;6;18;0.27935413
60;25;6;20;0.250879345
60;25;7;2;0.603769564
60;25;7;4;0.504814695
60;25;7;6;0.39911459
60;25;7;8;0.364272904
60;25;7;10;0.392164274
60;25;7;12;0.352668961
60;25;7;14;0.353768924
60;25;7;16;0.345178765
60;25;7;18;0.36258666
60;25;7;20;0.306581014
60;25;8;2;0.67486413
60;25;8;4;0.53617105
60;25;8;6;0.494205819
60;25;8;8;0.472991097
60;25;8;10;0.469142263
60;25;8;12;0.405522576
60;25;8;14;0.418479982
60;25;8;16;0.441940288
60;25;8;18;0.417442087
60;25;8;20;0.387405861
60;25;9;2;0.781069548
60;25;9;4;0.692297885
60;25;9;6;0.575178355
60;25;9;8;0.568944762
60;25;9;10;0.55684134
60;25;9;12;0.5165531
60;25;9;14;0.515641217
60;25;9;16;0.493478242
60;25;9;18;0.492940861
60;25;9;20;0.484116671
60;25;10;2;0.898046134
60;25;10;4;0.70897409
60;25;10;6;0.636753301
60;25;10;8;0.655410665
60;25;10;10;0.620737644
60;25;10;12;0.583924525
60;25;10;14;0.563802695
60;25;10;16;0.640161375
60;25;10;18;0.555255904
60;25;10;20;0.537234077
60;30;1;2;0.03685053
60;30;1;4;0.017624041
60;30;1;6;0.022429267
60;30;1;8;0.00249406
60;30;1;10;0.001371699
60;30;1;12;0.017035955
60;30;1;14;0.003385865
60;30;1;16;0.009444611
60;30;1;18;0.003504855
60;30;1;20;0.003945746
60;30;2;2;0.13492806
60;30;2;4;0.048044803
60;30;2;6;0.043542607
60;30;2;8;0.037865801
60;30;2;10;0.031573414
60;30;2;12;0.033789308
60;30;2;14;0.036389117
60;30;2;16;0.018489047
60;30;2;18;0.024113236
60;30;2;20;0.024993573
60;30;3;2;0.163652579
60;30;3;4;0.105437796
60;30;3;6;0.097032824
60;30;3;8;0.095703795
60;30;3;10;0.077277237
60;30;3;12;0.104956177
60;30;3;14;0.069835295
60;30;3;16;0.067264418
60;30;3;18;0.081131514
60;30;3;20;0.067135546
60;30;4;2;0.254184189
60;30;4;4;0.229636988
60;30;4;6;0.172819485
60;30;4;8;0.170059769
60;30;4;10;0.176146623
60;30;4;12;0.142577309
60;30;4;14;0.165736943
60;30;4;16;0.148685144
60;30;4;18;0.162020455
60;30;4;20;0.144299889
60;30;5;2;0.368693061
60;30;5;4;0.281511477
60;30;5;6;0.269140706
60;30;5;8;0.233079305
60;30;5;10;0.253296432
60;30;5;12;0.200828235
60;30;5;14;0.231374437
60;30;5;16;0.18124032
60;30;5;18;0.221378472
60;30;5;20;0.225047024
60;30;6;2;0.482221384
60;30;6;4;0.372016405
60;30;6;6;0.339067
60;30;6;8;0.310088415
60;30;6;10;0.313204027
60;30;6;12;0.301245434
60;30;6;14;0.291596974
60;30;6;16;0.263697429
60;30;6;18;0.282317284
60;30;6;20;0.275856498
60;30;7;2;0.643356251
60;30;7;4;0.490642402
60;30;7;6;0.430400934
60;30;7;8;0.425681847
60;30;7;10;0.427887779
60;30;7;12;0.372762793
60;30;7;14;0.349584556
60;30;7;16;0.345754283
60;30;7;18;0.32820178
60;30;7;20;0.372823278
60;30;8;2;0.762487979
60;30;8;4;0.583934984
60;30;8;6;0.512103228
60;30;8;8;0.492744769
60;30;8;10;0.475204778
60;30;8;12;0.473562648
60;30;8;14;0.404913484
60;30;8;16;0.433685716
60;30;8;18;0.427056007
60;30;8;20;0.463814458
60;30;9;2;0.74832629
60;30;9;4;0.707292636
60;30;9;6;0.62248159
60;30;9;8;0.578922459
60;30;9;10;0.505613379
60;30;9;12;0.517715109
60;30;9;14;0.507575694
60;30;9;16;0.504569936
60;30;9;18;0.46828659
60;30;9;20;0.499838119
60;30;10;2;0.886283763
60;30;10;4;0.742923203
60;30;10;6;0.716450966
60;30;10;8;0.674880209
60;30;10;10;0.693918882
60;30;10;12;0.668733353
60;30;10;14;0.589766207
60;30;10;16;0.628152721
60;30;10;18;0.63770857
60;30;10;20;0.58491362
60;35;1;2;0.019007331
60;35;1;4;0.008409626
60;35;1;6;0.01114804
60;35;1;8;0.009544965
60;35;1;10;0.00769134
60;35;1;12;0.005016292
60;35;1;14;0.006725175
60;35;1;16;0.005925607
60;35;1;18;0.001205137
60;35;1;20;0.002124806
60;35;2;2;0.094227079
60;35;2;4;0.046233335
60;35;2;6;0.05198709
60;35;2;8;0.033462775
60;35;2;10;0.037856258
60;35;2;12;0.028029992
60;35;2;14;0.029004046
60;35;2;16;0.023526836
60;35;2;18;0.032110256
60;35;2;20;0.026621117
60;35;3;2;0.18736354
60;35;3;4;0.136948083
60;35;3;6;0.108065041
60;35;3;8;0.087939082
60;35;3;10;0.110451587
60;35;3;12;0.088391351
60;35;3;14;0.075639374
60;35;3;16;0.083284187
60;35;3;18;0.076503759
60;35;3;20;0.08750331
60;35;4;2;0.344812942
60;35;4;4;0.218491695
60;35;4;6;0.201393653
60;35;4;8;0.167548144
60;35;4;10;0.175649079
60;35;4;12;0.172250397
60;35;4;14;0.159360747
60;35;4;16;0.14115386
60;35;4;18;0.150404352
60;35;4;20;0.147706538
60;35;5;2;0.454625694
60;35;5;4;0.332422628
60;35;5;6;0.269226702
60;35;5;8;0.236116411
60;35;5;10;0.22862718
60;35;5;12;0.231211807
60;35;5;14;0.237548249
60;35;5;16;0.214555913
60;35;5;18;0.207176045
60;35;5;20;0.224435664
60;35;6;2;0.447848871
60;35;6;4;0.356720115
60;35;6;6;0.346419534
60;35;6;8;0.300591462
60;35;6;10;0.312682579
60;35;6;12;0.322471813
60;35;6;14;0.306611736
60;35;6;16;0.303118997
60;35;6;18;0.268083034
60;35;6;20;0.301566632
60;35;7;2;0.608063923
60;35;7;4;0.493175233
60;35;7;6;0.441154994
60;35;7;8;0.457352187
60;35;7;10;0.405926903
60;35;7;12;0.427538346
60;35;7;14;0.380749162
60;35;7;16;0.380897418
60;35;7;18;0.359140342
60;35;7;20;0.381725147
60;35;8;2;0.71932016
60;35;8;4;0.593749363
60;35;8;6;0.549298744
60;35;8;8;0.515109628
60;35;8;10;0.506810933
60;35;8;12;0.472848914
60;35;8;14;0.487638258
60;35;8;16;0.451585149
60;35;8;18;0.465289551
60;35;8;20;0.411539132
60;35;9;2;0.878411754
60;35;9;4;0.726390129
60;35;9;6;0.648799315
60;35;9;8;0.552856
60;35;9;10;0.570885018
60;35;9;12;0.588414665
60;35;9;14;0.583104833
60;35;9;16;0.508240987
60;35;9;18;0.536822055
60;35;9;20;0.533444733
60;35;10;2;0.958589102
60;35;10;4;0.78258496
60;35;10;6;0.709118321
60;35;10;8;0.66315947
60;35;10;10;0.664306489
60;35;10;12;0.683009414
60;35;10;14;0.615430311
60;35;10;16;0.650548879
60;35;10;18;0.610837765
60;35;10;20;0.617726447
60;40;1;2;0.018673533
60;40;1;4;0.011027808
60;40;1;6;0.010797742
60;40;1;8;0.001913825
60;40;1;10;0.009213564
60;40;1;12;0.004755054
60;40;1;14;0.003221457
60;40;1;16;0.005111433
60;40;1;18;0.00163494
60;40;1;20;0.004534131
60;40;2;2;0.134762048
60;40;2;4;0.053637958
60;40;2;6;0.048389255
60;40;2;8;0.03255384
60;40;2;10;0.030290355
60;40;2;12;0.031529904
60;40;2;14;0.029752196
60;40;2;16;0.040876033
60;40;2;18;0.033529722
60;40;2;20;0.033584119
60;40;3;2;0.184983439
60;40;3;4;0.117012794
60;40;3;6;0.093982099
60;40;3;8;0.095163021
60;40;3;10;0.113492022
60;40;3;12;0.082957145
60;40;3;14;0.093645675
60;40;3;16;0.102255999
60;40;3;18;0.070035953
60;40;3;20;0.095456447
60;40;4;2;0.294386113
60;40;4;4;0.195895974
60;40;4;6;0.203302634
60;40;4;8;0.188023466
60;40;4;10;0.15596943
60;40;4;12;0.157116648
60;40;4;14;0.151416575
60;40;4;16;0.167997149
60;40;4;18;0.153800836
60;40;4;20;0.148530869
60;40;5;2;0.384495832
60;40;5;4;0.288052358
60;40;5;6;0.297538507
60;40;5;8;0.249141875
60;40;5;10;0.244713208
60;40;5;12;0.243482489
60;40;5;14;0.227968885
60;40;5;16;0.245865068
60;40;5;18;0.230889447
60;40;5;20;0.21578329
60;40;6;2;0.519064119
60;40;6;4;0.40008414
60;40;6;6;0.355680984
60;40;6;8;0.331511924
60;40;6;10;0.337607851
60;40;6;12;0.302181026
60;40;6;14;0.342957261
60;40;6;16;0.313529756
60;40;6;18;0.320874014
60;40;6;20;0.298377585
60;40;7;2;0.641325632
60;40;7;4;0.449693004
60;40;7;6;0.409760284
60;40;7;8;0.422097349
60;40;7;10;0.420055001
60;40;7;12;0.396811383
60;40;7;14;0.396562789
60;40;7;16;0.389973226
60;40;7;18;0.401846116
60;40;7;20;0.396512711
